id,slug,title,cruiseLineName,shipName,destination,departurePortName,arrivalPortName,durationNights,fromPriceUSD,ratingOverall,reviewCount
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-14-NIGHT-CARIBBEAN-VAR-127-CRUISE","carnival-carnival-celebration-14-night-caribbean-var-127-cruise","14-Night Eastern Caribbean Escape (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Caribbean","Port Everglades","Port Everglades",14,3087,4.3,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-4-NIGHT-MEDITERRANEAN-VAR-128-CRUISE","carnival-carnival-celebration-4-night-mediterranean-var-128-cruise","4-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Mediterranean","Port de Barcelona","Port de Barcelona",4,918,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-7-NIGHT-MEDITERRANEAN-VAR-129-CRUISE","carnival-carnival-celebration-7-night-mediterranean-var-129-cruise","7-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Mediterranean","Port de Barcelona","Port de Barcelona",7,1568,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-10-NIGHT-MEDITERRANEAN-VAR-130-CRUISE","carnival-carnival-celebration-10-night-mediterranean-var-130-cruise","10-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Mediterranean","Port de Barcelona","Port de Barcelona",10,2218,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-14-NIGHT-MEDITERRANEAN-VAR-131-CRUISE","carnival-carnival-celebration-14-night-mediterranean-var-131-cruise","14-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Mediterranean","Port de Barcelona","Port de Barcelona",14,3087,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-4-NIGHT-GREEK-ISLANDS-VAR-132-CRUISE","carnival-carnival-celebration-4-night-greek-islands-var-132-cruise","4-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",4,918,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-7-NIGHT-GREEK-ISLANDS-VAR-133-CRUISE","carnival-carnival-celebration-7-night-greek-islands-var-133-cruise","7-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",7,1568,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-10-NIGHT-GREEK-ISLANDS-VAR-134-CRUISE","carnival-carnival-celebration-10-night-greek-islands-var-134-cruise","10-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",10,2218,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-14-NIGHT-GREEK-ISLANDS-VAR-135-CRUISE","carnival-carnival-celebration-14-night-greek-islands-var-135-cruise","14-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",14,3087,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-4-NIGHT-ALASKA-VAR-136-CRUISE","carnival-carnival-celebration-4-night-alaska-var-136-cruise","4-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",4,918,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-7-NIGHT-ALASKA-VAR-137-CRUISE","carnival-carnival-celebration-7-night-alaska-var-137-cruise","7-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",7,1568,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-10-NIGHT-ALASKA-VAR-138-CRUISE","carnival-carnival-celebration-10-night-alaska-var-138-cruise","10-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",10,2218,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-CELEBRATION-14-NIGHT-ALASKA-VAR-139-CRUISE","carnival-carnival-celebration-14-night-alaska-var-139-cruise","14-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Carnival Celebration","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",14,3087,4.4,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-4-NIGHT-CARIBBEAN-VAR-140-CRUISE","carnival-mardi-gras-4-night-caribbean-var-140-cruise","4-Night Western Caribbean Fun & Sun (Special Sailing)","Carnival Cruise Line","Mardi Gras","Caribbean","PortMiami","PortMiami",4,918,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-7-NIGHT-CARIBBEAN-VAR-141-CRUISE","carnival-mardi-gras-7-night-caribbean-var-141-cruise","7-Night Western Caribbean Fun & Sun (Special Sailing)","Carnival Cruise Line","Mardi Gras","Caribbean","PortMiami","PortMiami",7,1568,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-10-NIGHT-CARIBBEAN-VAR-142-CRUISE","carnival-mardi-gras-10-night-caribbean-var-142-cruise","10-Night Western Caribbean Fun & Sun (Special Sailing)","Carnival Cruise Line","Mardi Gras","Caribbean","PortMiami","PortMiami",10,2218,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-14-NIGHT-CARIBBEAN-VAR-143-CRUISE","carnival-mardi-gras-14-night-caribbean-var-143-cruise","14-Night Western Caribbean Fun & Sun (Special Sailing)","Carnival Cruise Line","Mardi Gras","Caribbean","PortMiami","PortMiami",14,3087,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-4-NIGHT-CARIBBEAN-VAR-144-CRUISE","carnival-mardi-gras-4-night-caribbean-var-144-cruise","4-Night Eastern Caribbean Escape (Special Sailing)","Carnival Cruise Line","Mardi Gras","Caribbean","Port Everglades","Port Everglades",4,918,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-7-NIGHT-CARIBBEAN-VAR-145-CRUISE","carnival-mardi-gras-7-night-caribbean-var-145-cruise","7-Night Eastern Caribbean Escape (Special Sailing)","Carnival Cruise Line","Mardi Gras","Caribbean","Port Everglades","Port Everglades",7,1568,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-10-NIGHT-CARIBBEAN-VAR-146-CRUISE","carnival-mardi-gras-10-night-caribbean-var-146-cruise","10-Night Eastern Caribbean Escape (Special Sailing)","Carnival Cruise Line","Mardi Gras","Caribbean","Port Everglades","Port Everglades",10,2218,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-14-NIGHT-CARIBBEAN-VAR-147-CRUISE","carnival-mardi-gras-14-night-caribbean-var-147-cruise","14-Night Eastern Caribbean Escape (Special Sailing)","Carnival Cruise Line","Mardi Gras","Caribbean","Port Everglades","Port Everglades",14,3087,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-4-NIGHT-MEDITERRANEAN-VAR-148-CRUISE","carnival-mardi-gras-4-night-mediterranean-var-148-cruise","4-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Mardi Gras","Mediterranean","Port de Barcelona","Port de Barcelona",4,918,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-7-NIGHT-MEDITERRANEAN-VAR-149-CRUISE","carnival-mardi-gras-7-night-mediterranean-var-149-cruise","7-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Mardi Gras","Mediterranean","Port de Barcelona","Port de Barcelona",7,1568,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-10-NIGHT-MEDITERRANEAN-VAR-150-CRUISE","carnival-mardi-gras-10-night-mediterranean-var-150-cruise","10-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Mardi Gras","Mediterranean","Port de Barcelona","Port de Barcelona",10,2218,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-14-NIGHT-MEDITERRANEAN-VAR-151-CRUISE","carnival-mardi-gras-14-night-mediterranean-var-151-cruise","14-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Mardi Gras","Mediterranean","Port de Barcelona","Port de Barcelona",14,3087,4.3,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-4-NIGHT-GREEK-ISLANDS-VAR-152-CRUISE","carnival-mardi-gras-4-night-greek-islands-var-152-cruise","4-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Mardi Gras","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",4,918,4.4,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-7-NIGHT-GREEK-ISLANDS-VAR-153-CRUISE","carnival-mardi-gras-7-night-greek-islands-var-153-cruise","7-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Mardi Gras","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",7,1568,4.4,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-10-NIGHT-GREEK-ISLANDS-VAR-154-CRUISE","carnival-mardi-gras-10-night-greek-islands-var-154-cruise","10-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Mardi Gras","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",10,2218,4.4,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-14-NIGHT-GREEK-ISLANDS-VAR-155-CRUISE","carnival-mardi-gras-14-night-greek-islands-var-155-cruise","14-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Mardi Gras","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",14,3087,4.4,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-4-NIGHT-ALASKA-VAR-156-CRUISE","carnival-mardi-gras-4-night-alaska-var-156-cruise","4-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Mardi Gras","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",4,918,4.5,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-7-NIGHT-ALASKA-VAR-157-CRUISE","carnival-mardi-gras-7-night-alaska-var-157-cruise","7-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Mardi Gras","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",7,1568,4.5,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-10-NIGHT-ALASKA-VAR-158-CRUISE","carnival-mardi-gras-10-night-alaska-var-158-cruise","10-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Mardi Gras","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",10,2218,4.5,30
"PKG-CRUISE-CARNIVAL-MARDI-GRAS-14-NIGHT-ALASKA-VAR-159-CRUISE","carnival-mardi-gras-14-night-alaska-var-159-cruise","14-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Mardi Gras","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",14,3087,4.5,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-4-NIGHT-CARIBBEAN-VAR-160-CRUISE","carnival-carnival-horizon-4-night-caribbean-var-160-cruise","4-Night Western Caribbean Fun & Sun (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Caribbean","PortMiami","PortMiami",4,918,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-7-NIGHT-CARIBBEAN-VAR-161-CRUISE","carnival-carnival-horizon-7-night-caribbean-var-161-cruise","7-Night Western Caribbean Fun & Sun (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Caribbean","PortMiami","PortMiami",7,1568,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-10-NIGHT-CARIBBEAN-VAR-162-CRUISE","carnival-carnival-horizon-10-night-caribbean-var-162-cruise","10-Night Western Caribbean Fun & Sun (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Caribbean","PortMiami","PortMiami",10,2218,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-14-NIGHT-CARIBBEAN-VAR-163-CRUISE","carnival-carnival-horizon-14-night-caribbean-var-163-cruise","14-Night Western Caribbean Fun & Sun (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Caribbean","PortMiami","PortMiami",14,3087,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-4-NIGHT-CARIBBEAN-VAR-164-CRUISE","carnival-carnival-horizon-4-night-caribbean-var-164-cruise","4-Night Eastern Caribbean Escape (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Caribbean","Port Everglades","Port Everglades",4,918,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-7-NIGHT-CARIBBEAN-VAR-165-CRUISE","carnival-carnival-horizon-7-night-caribbean-var-165-cruise","7-Night Eastern Caribbean Escape (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Caribbean","Port Everglades","Port Everglades",7,1568,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-10-NIGHT-CARIBBEAN-VAR-166-CRUISE","carnival-carnival-horizon-10-night-caribbean-var-166-cruise","10-Night Eastern Caribbean Escape (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Caribbean","Port Everglades","Port Everglades",10,2218,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-14-NIGHT-CARIBBEAN-VAR-167-CRUISE","carnival-carnival-horizon-14-night-caribbean-var-167-cruise","14-Night Eastern Caribbean Escape (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Caribbean","Port Everglades","Port Everglades",14,3087,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-4-NIGHT-MEDITERRANEAN-VAR-168-CRUISE","carnival-carnival-horizon-4-night-mediterranean-var-168-cruise","4-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Mediterranean","Port de Barcelona","Port de Barcelona",4,918,4.3,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-7-NIGHT-MEDITERRANEAN-VAR-169-CRUISE","carnival-carnival-horizon-7-night-mediterranean-var-169-cruise","7-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Mediterranean","Port de Barcelona","Port de Barcelona",7,1568,4.3,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-10-NIGHT-MEDITERRANEAN-VAR-170-CRUISE","carnival-carnival-horizon-10-night-mediterranean-var-170-cruise","10-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Mediterranean","Port de Barcelona","Port de Barcelona",10,2218,4.3,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-14-NIGHT-MEDITERRANEAN-VAR-171-CRUISE","carnival-carnival-horizon-14-night-mediterranean-var-171-cruise","14-Night Classic Mediterranean Wonders (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Mediterranean","Port de Barcelona","Port de Barcelona",14,3087,4.3,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-4-NIGHT-GREEK-ISLANDS-VAR-172-CRUISE","carnival-carnival-horizon-4-night-greek-islands-var-172-cruise","4-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",4,918,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-7-NIGHT-GREEK-ISLANDS-VAR-173-CRUISE","carnival-carnival-horizon-7-night-greek-islands-var-173-cruise","7-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",7,1568,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-10-NIGHT-GREEK-ISLANDS-VAR-174-CRUISE","carnival-carnival-horizon-10-night-greek-islands-var-174-cruise","10-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",10,2218,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-14-NIGHT-GREEK-ISLANDS-VAR-175-CRUISE","carnival-carnival-horizon-14-night-greek-islands-var-175-cruise","14-Night Aegean & Greek Islands Explorer (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",14,3087,4.4,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-4-NIGHT-ALASKA-VAR-176-CRUISE","carnival-carnival-horizon-4-night-alaska-var-176-cruise","4-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",4,918,4.3,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-7-NIGHT-ALASKA-VAR-177-CRUISE","carnival-carnival-horizon-7-night-alaska-var-177-cruise","7-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",7,1568,4.3,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-10-NIGHT-ALASKA-VAR-178-CRUISE","carnival-carnival-horizon-10-night-alaska-var-178-cruise","10-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",10,2218,4.3,30
"PKG-CRUISE-CARNIVAL-CARNIVAL-HORIZON-14-NIGHT-ALASKA-VAR-179-CRUISE","carnival-carnival-horizon-14-night-alaska-var-179-cruise","14-Night Alaska Inside Passage Voyage (Special Sailing)","Carnival Cruise Line","Carnival Horizon","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",14,3087,4.3,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-4-NIGHT-CARIBBEAN-VAR-180-CRUISE","norwegian-norwegian-viva-4-night-caribbean-var-180-cruise","4-Night Western Caribbean Fun & Sun (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Caribbean","PortMiami","PortMiami",4,918,4.3,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-7-NIGHT-CARIBBEAN-VAR-181-CRUISE","norwegian-norwegian-viva-7-night-caribbean-var-181-cruise","7-Night Western Caribbean Fun & Sun (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Caribbean","PortMiami","PortMiami",7,1568,4.3,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-10-NIGHT-CARIBBEAN-VAR-182-CRUISE","norwegian-norwegian-viva-10-night-caribbean-var-182-cruise","10-Night Western Caribbean Fun & Sun (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Caribbean","PortMiami","PortMiami",10,2218,4.3,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-14-NIGHT-CARIBBEAN-VAR-183-CRUISE","norwegian-norwegian-viva-14-night-caribbean-var-183-cruise","14-Night Western Caribbean Fun & Sun (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Caribbean","PortMiami","PortMiami",14,3087,4.3,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-4-NIGHT-CARIBBEAN-VAR-184-CRUISE","norwegian-norwegian-viva-4-night-caribbean-var-184-cruise","4-Night Eastern Caribbean Escape (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Caribbean","Port Everglades","Port Everglades",4,918,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-7-NIGHT-CARIBBEAN-VAR-185-CRUISE","norwegian-norwegian-viva-7-night-caribbean-var-185-cruise","7-Night Eastern Caribbean Escape (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Caribbean","Port Everglades","Port Everglades",7,1568,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-10-NIGHT-CARIBBEAN-VAR-186-CRUISE","norwegian-norwegian-viva-10-night-caribbean-var-186-cruise","10-Night Eastern Caribbean Escape (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Caribbean","Port Everglades","Port Everglades",10,2218,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-14-NIGHT-CARIBBEAN-VAR-187-CRUISE","norwegian-norwegian-viva-14-night-caribbean-var-187-cruise","14-Night Eastern Caribbean Escape (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Caribbean","Port Everglades","Port Everglades",14,3087,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-4-NIGHT-MEDITERRANEAN-VAR-188-CRUISE","norwegian-norwegian-viva-4-night-mediterranean-var-188-cruise","4-Night Classic Mediterranean Wonders (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Mediterranean","Port de Barcelona","Port de Barcelona",4,918,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-7-NIGHT-MEDITERRANEAN-VAR-189-CRUISE","norwegian-norwegian-viva-7-night-mediterranean-var-189-cruise","7-Night Classic Mediterranean Wonders (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Mediterranean","Port de Barcelona","Port de Barcelona",7,1568,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-10-NIGHT-MEDITERRANEAN-VAR-190-CRUISE","norwegian-norwegian-viva-10-night-mediterranean-var-190-cruise","10-Night Classic Mediterranean Wonders (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Mediterranean","Port de Barcelona","Port de Barcelona",10,2218,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-14-NIGHT-MEDITERRANEAN-VAR-191-CRUISE","norwegian-norwegian-viva-14-night-mediterranean-var-191-cruise","14-Night Classic Mediterranean Wonders (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Mediterranean","Port de Barcelona","Port de Barcelona",14,3087,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-4-NIGHT-GREEK-ISLANDS-VAR-192-CRUISE","norwegian-norwegian-viva-4-night-greek-islands-var-192-cruise","4-Night Aegean & Greek Islands Explorer (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",4,918,4.4,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-7-NIGHT-GREEK-ISLANDS-VAR-193-CRUISE","norwegian-norwegian-viva-7-night-greek-islands-var-193-cruise","7-Night Aegean & Greek Islands Explorer (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",7,1568,4.4,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-10-NIGHT-GREEK-ISLANDS-VAR-194-CRUISE","norwegian-norwegian-viva-10-night-greek-islands-var-194-cruise","10-Night Aegean & Greek Islands Explorer (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",10,2218,4.4,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-14-NIGHT-GREEK-ISLANDS-VAR-195-CRUISE","norwegian-norwegian-viva-14-night-greek-islands-var-195-cruise","14-Night Aegean & Greek Islands Explorer (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",14,3087,4.4,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-4-NIGHT-ALASKA-VAR-196-CRUISE","norwegian-norwegian-viva-4-night-alaska-var-196-cruise","4-Night Alaska Inside Passage Voyage (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",4,918,4.4,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-7-NIGHT-ALASKA-VAR-197-CRUISE","norwegian-norwegian-viva-7-night-alaska-var-197-cruise","7-Night Alaska Inside Passage Voyage (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",7,1568,4.4,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-10-NIGHT-ALASKA-VAR-198-CRUISE","norwegian-norwegian-viva-10-night-alaska-var-198-cruise","10-Night Alaska Inside Passage Voyage (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",10,2218,4.4,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-VIVA-14-NIGHT-ALASKA-VAR-199-CRUISE","norwegian-norwegian-viva-14-night-alaska-var-199-cruise","14-Night Alaska Inside Passage Voyage (Special Sailing)","Norwegian Cruise Line","Norwegian Viva","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",14,3087,4.4,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-PRIMA-4-NIGHT-CARIBBEAN-VAR-200-CRUISE","norwegian-norwegian-prima-4-night-caribbean-var-200-cruise","4-Night Western Caribbean Fun & Sun (Special Sailing)","Norwegian Cruise Line","Norwegian Prima","Caribbean","PortMiami","PortMiami",4,918,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-PRIMA-7-NIGHT-CARIBBEAN-VAR-201-CRUISE","norwegian-norwegian-prima-7-night-caribbean-var-201-cruise","7-Night Western Caribbean Fun & Sun (Special Sailing)","Norwegian Cruise Line","Norwegian Prima","Caribbean","PortMiami","PortMiami",7,1568,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-PRIMA-10-NIGHT-CARIBBEAN-VAR-202-CRUISE","norwegian-norwegian-prima-10-night-caribbean-var-202-cruise","10-Night Western Caribbean Fun & Sun (Special Sailing)","Norwegian Cruise Line","Norwegian Prima","Caribbean","PortMiami","PortMiami",10,2218,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-PRIMA-14-NIGHT-CARIBBEAN-VAR-203-CRUISE","norwegian-norwegian-prima-14-night-caribbean-var-203-cruise","14-Night Western Caribbean Fun & Sun (Special Sailing)","Norwegian Cruise Line","Norwegian Prima","Caribbean","PortMiami","PortMiami",14,3087,4.5,30
"PKG-CRUISE-NORWEGIAN-NORWEGIAN-PRIMA-4-NIGHT-CARIBBEAN-VAR-204-CRUISE","norwegian-norwegian-prima-4-night-caribbean-var-204-cruise","4-Night Eastern Caribbean Escape (Special Sailing)","Norwegian Cruise Line","Norwegian Prima","Caribbean","Port Everglades","Port Everglades",4,918,4.4,30
